sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SULT1A2_-_28608304.23-P1P2|SULT1A2_+_28608296.23-P1P2	SULT1A2	266.47	306.75	266.47	306.75	0.20242	811.53	1541.7	1.026	0.84756	0.15244	0.30488	0.56805	True
KLRK1_+_10542612.23-P1P2|KLRK1_+_10542398.23-P1P2	KLRK1	244	205.82	244	205.82	-0.24443	729	1385	1.026	0.15244	0.84756	0.30488	0.56805	False
TUBB6_+_12308244.23-P1P2|TUBB6_+_12308262.23-P1P2	TUBB6	244	205.82	244	205.82	-0.24443	729	1385	1.026	0.15244	0.84756	0.30488	0.56805	False
AKAP8_+_15490555.23-P1P2|AKAP8_+_15490566.23-P1P2	AKAP8	219.5	255.3	219.5	255.3	0.21703	640.65	1217.6	1.0258	0.84751	0.15249	0.30498	0.5681	True
NSUN3_+_93781908.23-P1P2|NSUN3_+_93781871.23-P1P2	NSUN3	274.63	315.66	274.63	315.66	0.20018	841.54	1599.5	1.0258	0.84751	0.15249	0.30499	0.5681	True
SH2D7_+_78370210.23-P1P2|SH2D7_+_78370196.23-P1P2	SH2D7	127.62	153.38	127.62	153.38	0.26336	331.76	630.57	1.0258	0.8475	0.1525	0.30499	0.5681	True
BHLHB9_-_101975728.23-P1P2|BHLHB9_-_101975739.23-P1P2	BHLHB9	197.04	230.56	197.04	230.56	0.22558	561.72	1067.9	1.0257	0.84748	0.15252	0.30504	0.56815	True
KLRC3_-_10573017.23-P1P2|KLRC3_+_10572845.23-P1P2	KLRC3	161.31	190.98	161.31	190.98	0.2422	440.14	837.57	1.0252	0.84736	0.15264	0.30528	0.56849	True
KRT84_-_52779360.23-P1P2|KRT84_-_52779355.23-P1P2	KRT84	347.12	299.83	347.12	299.83	-0.21065	1118.4	2128.4	1.0251	0.15265	0.84735	0.3053	0.56849	False
TPP1_+_6640635.23-P1P2|TPP1_+_6640626.23-P1P2	TPP1	342.02	388.88	342.02	388.88	0.18477	1098.3	2090.3	1.0251	0.84735	0.15265	0.30531	0.56849	True
PLD2_-_4711185.23-P1P2|PLD2_-_4710520.23-P1P2	PLD2	328.74	283	328.74	283	-0.21543	1046	1991.7	1.0249	0.15271	0.84729	0.30542	0.56856	False
B3GNTL1_+_81006434.23-P2|B3GNTL1_+_81006416.23-P2	B3GNTL1	260.34	220.66	260.34	220.66	-0.23755	787.09	1498.7	1.0249	0.15271	0.84729	0.30542	0.56856	False
FCHSD1_+_141030958.23-P1P2|FCHSD1_-_141030953.23-P1P2	FCHSD1	189.9	222.64	189.9	222.64	0.22842	536.22	1021	1.0249	0.84729	0.15271	0.30542	0.56856	True
MSLN_-_811153.23-P1P2|MSLN_-_811145.23-P1P2	MSLN	242.98	281.03	242.98	281.03	0.20904	723.56	1377.9	1.0248	0.84727	0.15273	0.30545	0.56857	True
RAD21L1_+_1206743.23-P1P2|RAD21L1_-_1206715.23-P1P2	RAD21L1	276.68	235.51	276.68	235.51	-0.23151	847.4	1614	1.0247	0.15275	0.84725	0.30549	0.56859	False
C12orf65_-_123717486.23-P1P2|C12orf65_-_123717998.23-P1P2	C12orf65	30.628	19.791	30.628	19.791	-0.60529	58.728	113.47	1.0246	0.15276	0.84724	0.30553	0.56861	False
TMEM86A_-_18720795.23-P1P2|TMEM86A_-_18720818.23-P1P2	TMEM86A	90.864	111.82	90.864	111.82	0.29641	219.51	418.27	1.0245	0.8472	0.1528	0.3056	0.56867	True
PDE2A_+_72385444.23-ENST00000334456.5|PDE2A_+_72385368.23-ENST00000334456.5	PDE2A	407.36	355.24	407.36	355.24	-0.19698	1358	2587.9	1.0245	0.15281	0.84719	0.30562	0.56867	False
CYBRD1_-_172379048.23-P1P2|CYBRD1_-_172378997.23-P1P2	CYBRD1	386.94	336.44	386.94	336.44	-0.2012	1275	2430.3	1.0244	0.15283	0.84717	0.30567	0.56868	False
TMEM51_+_15480260.23-P1|TMEM51_+_15480296.23-P1	TMEM51	428.8	375.03	428.8	375.03	-0.1928	1445.4	2755.4	1.0243	0.15286	0.84714	0.30571	0.56868	False
VDR_+_48298796.23-P1P2|VDR_-_48298749.23-P1P2	VDR	428.8	375.03	428.8	375.03	-0.1928	1445.4	2755.4	1.0243	0.15286	0.84714	0.30571	0.56868	False
ANKDD1B_+_74907371.23-P1P2|ANKDD1B_-_74907546.23-P1P2	ANKDD1B	175.6	206.81	175.6	206.81	0.23477	487	928.46	1.0242	0.84714	0.15286	0.30573	0.56868	True
ZSCAN5B_+_56709050.23-ENST00000586855.2|ZSCAN5B_+_56709081.23-ENST00000586855.2	ZSCAN5B	215.42	180.09	215.42	180.09	-0.25709	623.93	1190.1	1.024	0.15293	0.84707	0.30585	0.56887	False
non-targeting_02633|non-targeting_02546	negative_control	387.96	337.43	387.96	337.43	-0.20076	1276.6	2438.1	1.0233	0.15307	0.84693	0.30615	0.56931	False
OR56A3_+_5968599.23-ENST00000329564.6|OR56A3_+_5968623.23-ENST00000329564.6	OR56A3	127.62	101.92	127.62	101.92	-0.32155	330.16	630.57	1.0233	0.15308	0.84692	0.30616	0.56931	False
non-targeting_02511|non-targeting_01851	negative_control	261.36	221.65	261.36	221.65	-0.23675	788.33	1505.8	1.0232	0.1531	0.8469	0.30619	0.56931	False
GUCY1A3_-_156588062.23-P1P2|GUCY1A3_+_156587922.23-P1P2	GUCY1A3	259.32	298.84	259.32	298.84	0.2039	780.82	1491.5	1.0232	0.8469	0.1531	0.3062	0.56931	True
LRRC59_+_48474852.23-P1|LRRC59_+_48474862.23-P1	LRRC59	291.99	334.46	291.99	334.46	0.19529	901.87	1723.5	1.023	0.84685	0.15315	0.30631	0.56934	True
IL11RA_-_34654006.23-P2|IL11RA_-_34653926.23-P2	IL11RA	460.44	516.53	460.44	516.53	0.16549	1572.9	3006.1	1.023	0.84684	0.15316	0.30632	0.56934	True
RNPC3_+_104068769.23-P1P2|RNPC3_+_104068758.23-P1P2	RNPC3	138.85	111.82	138.85	111.82	-0.30988	365.36	698.37	1.0229	0.15318	0.84682	0.30636	0.56934	False
SSPO_+_149519432.23-P1P2|SSPO_+_149519445.23-P1P2	SSPO	79.633	98.953	79.633	98.953	0.30987	186.61	356.76	1.0228	0.8468	0.1532	0.3064	0.56934	True
RSPO1_+_38100472.23-P1P2|RSPO1_+_38100504.23-P1P2	RSPO1	148.04	176.14	148.04	176.14	0.24919	394.78	754.76	1.0228	0.8468	0.1532	0.30641	0.56934	True
non-targeting_01107|non-targeting_03676	negative_control	148.04	176.14	148.04	176.14	0.24919	394.78	754.76	1.0228	0.8468	0.1532	0.30641	0.56934	True
KIAA0195_+_73453052.23-P1|KIAA0195_-_73452780.23-P1	KIAA0195	148.04	176.14	148.04	176.14	0.24919	394.78	754.76	1.0228	0.8468	0.1532	0.30641	0.56934	True
SLC39A4_-_145642198.23-P2|SLC39A4_+_145642160.23-P2	SLC39A4	283.82	325.55	283.82	325.55	0.19726	870.79	1665	1.0227	0.84679	0.15321	0.30643	0.56934	True
OPN1LW_+_153409702.23-P1P2|OPN1LW_-_153409722.23-P1P2	OPN1LW	275.65	316.65	275.65	316.65	0.19935	840.25	1606.8	1.0227	0.84677	0.15323	0.30645	0.56934	True
KNCN_-_47015005.23-P1P2|KNCN_+_47015423.23-P1P2	KNCN	388.98	338.42	388.98	338.42	-0.20033	1278.2	2445.9	1.0223	0.15331	0.84669	0.30662	0.5696	False
SCRT1_-_145560352.23-P1P2|SCRT1_-_145560358.23-P1P2	SCRT1	369.58	418.57	369.58	418.57	0.17912	1199.9	2297.8	1.022	0.8466	0.1534	0.30679	0.56985	True
IRX2_-_2751735.23-P1P2|IRX2_+_2751584.23-P1P2	IRX2	814.71	735.22	814.71	735.22	-0.14793	3159.6	6050.8	1.0219	0.1534	0.8466	0.30681	0.56985	False
CXCR2_+_218990780.23-P1P2|CXCR2_+_218990833.23-P1P2	CXCR2	390	339.41	390	339.41	-0.19991	1279.8	2453.8	1.0213	0.15355	0.84645	0.3071	0.57034	False
C1orf204_+_159824690.23-P1P2|C1orf204_-_159824648.23-P1P2	C1orf204	296.07	253.32	296.07	253.32	-0.22418	913.97	1753	1.0212	0.15359	0.84641	0.30718	0.57044	False
CGGBP1_-_88198986.23-P2|CGGBP1_-_88199023.23-P2	CGGBP1	151.1	122.7	151.1	122.7	-0.29815	403.23	773.73	1.0209	0.15364	0.84636	0.30729	0.57052	False
GUCY1B3_+_156680266.23-P1P2|GUCY1B3_+_156680192.23-P1P2	GUCY1B3	63.298	46.508	63.298	46.508	-0.43662	140.96	270.63	1.0209	0.15366	0.84634	0.30732	0.57052	False
CHTF18_-_838671.23-P1P2|CHTF18_-_838687.23-P1P2	CHTF18	231.75	194.94	231.75	194.94	-0.24842	677.75	1300.8	1.0208	0.15367	0.84633	0.30734	0.57052	False
PCBP4_-_52001423.23-P2|PCBP4_-_52001420.23-P2	PCBP4	231.75	194.94	231.75	194.94	-0.24842	677.75	1300.8	1.0208	0.15367	0.84633	0.30734	0.57052	False
AKNA_+_117160706.23-P2|AKNA_+_117160729.23-P2	AKNA	247.07	208.79	247.07	208.79	-0.24179	732.6	1406.2	1.0208	0.15368	0.84632	0.30736	0.57052	False
MGST2_+_140587008.23-P1P2|MGST2_-_140587238.23-P1P2	MGST2	190.92	223.63	190.92	223.63	0.22709	535.19	1027.7	1.0206	0.84627	0.15373	0.30746	0.57061	True
NBPF15_-_148556006.23-P1P2|NBPF15_+_148556443.23-P1P2	NBPF15	190.92	223.63	190.92	223.63	0.22709	535.19	1027.7	1.0206	0.84627	0.15373	0.30746	0.57061	True
SEMA3G_-_52479058.23-P1P2|SEMA3G_+_52479086.23-P1P2	SEMA3G	391.02	340.4	391.02	340.4	-0.19948	1281.4	2461.6	1.0203	0.15379	0.84621	0.30757	0.57069	False
SMURF1_+_98741675.23-P1P2|SMURF1_+_98741478.23-P1P2	SMURF1	213.38	248.37	213.38	248.37	0.21814	612.29	1176.4	1.0203	0.8462	0.1538	0.30761	0.57069	True
MRGPRX4_-_18194526.23-ENST00000314254.3|MRGPRX4_+_18194809.23-ENST00000314254.3	MRGPRX4	279.74	238.48	279.74	238.48	-0.22935	851.29	1635.8	1.0202	0.15382	0.84618	0.30763	0.57069	False
PICALM_-_85779699.23-P1P2|PICALM_-_85780018.23-P1P2	PICALM	279.74	238.48	279.74	238.48	-0.22935	851.29	1635.8	1.0202	0.15382	0.84618	0.30763	0.57069	False
RUNDC3A_+_42386004.23-P1P2|RUNDC3A_+_42385998.23-P1P2	RUNDC3A	314.45	270.14	314.45	270.14	-0.21837	981.67	1886.6	1.0201	0.15383	0.84617	0.30766	0.57069	False
MFSD12_+_3557541.23-P1P2|MFSD12_+_3557566.23-P1P2	MFSD12	314.45	270.14	314.45	270.14	-0.21837	981.67	1886.6	1.0201	0.15383	0.84617	0.30766	0.57069	False
HOXB6_+_46675533.23-P2|HOXB6_+_46675357.23-P2	HOXB6	297.09	254.31	297.09	254.31	-0.22353	915.32	1760.4	1.0198	0.15392	0.84608	0.30784	0.57097	False
DOCK4_+_111846408.23-P1P2|DOCK4_+_111846405.23-P1P2	DOCK4	169.48	199.88	169.48	199.88	0.23679	462.32	889.3	1.0197	0.84606	0.15394	0.30788	0.571	True
MIR205HG_+_209602181.23-P1|MIR205HG_+_209602193.23-P1	MIR205HG	128.64	154.37	128.64	154.37	0.26117	330.95	636.68	1.0196	0.84604	0.15396	0.30791	0.571	True
TRPC1_-_142442895.23-P1P2|TRPC1_-_142442906.23-P1P2	TRPC1	371.62	322.59	371.62	322.59	-0.20357	1202.3	2313.3	1.0196	0.15397	0.84603	0.30794	0.571	False
SLC22A11_-_64323437.23-P1P2|SLC22A11_-_64323474.23-P1P2	SLC22A11	98.01	76.193	98.01	76.193	-0.3591	237.99	458.29	1.0191	0.15407	0.84593	0.30815	0.57129	False
AQP1_+_30893087.23-ENST00000509504.1|AQP1_+_30893268.23-ENST00000509504.1	AQP1	176.62	145.46	176.62	145.46	-0.27831	485.55	935.02	1.0191	0.15407	0.84593	0.30815	0.57129	False
SPRYD4_+_56862410.23-P1P2|SPRYD4_-_56862368.23-P1P2	SPRYD4	189.9	157.33	189.9	157.33	-0.2698	530.09	1021	1.019	0.1541	0.8459	0.3082	0.57132	False
FAM150B_+_288685.23-P1P2|FAM150B_+_288612.23-P1P2	FAM150B	379.79	429.45	379.79	429.45	0.17686	1233.2	2375.5	1.019	0.84589	0.15411	0.30822	0.57132	True
SLC22A17_+_23822083.23-P1P2|SLC22A17_+_23821999.23-P1P2	SLC22A17	353.25	400.76	353.25	400.76	0.18158	1128.7	2174.4	1.0189	0.84588	0.15412	0.30824	0.57132	True
IQCF5_+_51909588.23-P1P2|IQCF5_-_51909599.23-P1P2	IQCF5	457.38	401.75	457.38	401.75	-0.18667	1547.6	2981.7	1.0189	0.15414	0.84586	0.30827	0.57132	False
MSRB3_-_65673009.23-P1P2|MSRB3_-_65672529.23-P1P2	MSRB3	206.23	240.45	206.23	240.45	0.22052	585.66	1128.7	1.0187	0.84583	0.15417	0.30834	0.5714	True
HIST2H4A_-_149804255.23-ENST00000610125.1|HIST2H4A_-_149804266.23-ENST00000610125.1	HIST2H4A	664.63	594.7	664.63	594.7	-0.16013	2445	4712.8	1.0186	0.15419	0.84581	0.30838	0.5714	False
LIG3_-_33308013.23-P1P2|LIG3_-_33307576.23-P1P2	LIG3	8.1675	3.9581	8.1675	3.9581	-0.88675	8.8596	23.755	1.0185	0.15422	0.84578	0.30845	0.5714	False
PSME3_-_40985447.23-P1P2|PSME3_-_40985543.23-P1P2	PSME3	8.1675	3.9581	8.1675	3.9581	-0.88675	8.8596	23.755	1.0185	0.15422	0.84578	0.30845	0.5714	False
C1orf194_-_109655336.23-P1|C1orf194_-_109655294.23-P1	C1orf194	8.1675	3.9581	8.1675	3.9581	-0.88675	8.8596	23.755	1.0185	0.15422	0.84578	0.30845	0.5714	False
UBE2L6_-_57335102.23-P1P2|UBE2L6_+_57335091.23-P1P2	UBE2L6	298.11	255.3	298.11	255.3	-0.22288	916.66	1767.7	1.0184	0.15425	0.84575	0.3085	0.57144	False
ARL10_+_175792529.23-P1P2|ARL10_-_175792511.23-P1P2	ARL10	218.48	183.06	218.48	183.06	-0.25391	627.26	1210.7	1.0179	0.15436	0.84564	0.30872	0.57179	False
IL15RA_-_6019491.23-P1P2|IL15RA_+_6019465.23-P1P2	IL15RA	164.37	134.58	164.37	134.58	-0.28662	443.9	856.9	1.0179	0.15437	0.84563	0.30874	0.57179	False
SLC27A3_-_153747921.23-P1P2|SLC27A3_-_153747786.23-P1P2	SLC27A3	316.49	272.12	316.49	272.12	-0.21719	984.45	1901.5	1.0176	0.15444	0.84556	0.30888	0.57201	False
OR13C9_+_107380419.23-ENST00000259362.1|OR13C9_+_107380475.23-ENST00000259362.1	OR13C9	281.78	240.45	281.78	240.45	-0.22793	853.88	1650.4	1.0172	0.15452	0.84548	0.30904	0.57225	False
SPR_-_73114568.23-P1P2|SPR_-_73114557.23-P1P2	SPR	233.8	196.92	233.8	196.92	-0.24652	680.07	1314.8	1.0171	0.15455	0.84545	0.3091	0.57231	False
BCAR3_-_94147126.23-P1|BCAR3_-_94147159.23-P1	BCAR3	299.14	256.29	299.14	256.29	-0.22224	918.01	1775.1	1.017	0.15457	0.84543	0.30915	0.57232	False
RFX8_+_102090662.23-P1P2|RFX8_+_102090883.23-P1P2	RFX8	415.52	363.16	415.52	363.16	-0.19384	1371.2	2651.5	1.017	0.15458	0.84542	0.30916	0.57232	False
PPP5C_-_46850340.23-P1P2|PPP5C_-_46850413.23-P1P2	PPP5C	531.91	471.01	531.91	471.01	-0.17506	1854.2	3586.8	1.0168	0.15462	0.84538	0.30925	0.57238	False
non-targeting_00693|non-targeting_02043	negative_control	285.86	327.53	285.86	327.53	0.19567	868.17	1679.6	1.0168	0.84537	0.15463	0.30927	0.57238	True
KIF26A_-_104604951.23-P1P2|KIF26A_+_104604904.23-P1P2	KIF26A	285.86	327.53	285.86	327.53	0.19567	868.17	1679.6	1.0168	0.84537	0.15463	0.30927	0.57238	True
MSANTD1_+_3250946.23-P1P2|MSANTD1_+_3250943.23-P1P2	MSANTD1	229.71	266.18	229.71	266.18	0.21173	665.05	1286.9	1.0167	0.84534	0.15466	0.30932	0.57238	True
EDDM3A_+_21214110.23-P1P2|EDDM3A_+_21214098.23-P1P2	EDDM3A	177.64	146.45	177.64	146.45	-0.27686	486.53	941.58	1.0166	0.15468	0.84532	0.30935	0.57238	False
non-targeting_02004|non-targeting_00025	negative_control	177.64	146.45	177.64	146.45	-0.27686	486.53	941.58	1.0166	0.15468	0.84532	0.30935	0.57238	False
ARHGAP25_-_68962176.23-P1P2|ARHGAP25_+_68962004.23-P1P2	ARHGAP25	335.89	289.93	335.89	289.93	-0.2116	1056.1	2044.7	1.0164	0.15472	0.84528	0.30945	0.57238	False
PDE4A_+_10541726.23-P2|PDE4A_+_10541543.23-P2	PDE4A	335.89	289.93	335.89	289.93	-0.2116	1056.1	2044.7	1.0164	0.15472	0.84528	0.30945	0.57238	False
DUSP23_-_159750802.23-P1P2|DUSP23_-_159750739.23-P1P2	DUSP23	317.51	273.11	317.51	273.11	-0.2166	985.85	1909	1.0163	0.15475	0.84525	0.30949	0.57238	False
FGF18_+_170846724.23-P1P2|FGF18_-_170846703.23-P1P2	FGF18	191.94	224.62	191.94	224.62	0.22578	534.16	1034.4	1.0163	0.84525	0.15475	0.30949	0.57238	True
PAFAH1B3_-_42806704.23-P1P2|PAFAH1B3_+_42806538.23-P1P2	PAFAH1B3	140.89	113.8	140.89	113.8	-0.30571	367.06	710.83	1.0162	0.15476	0.84524	0.30951	0.57238	False
IL2RG_-_70329159.23-P2|IL2RG_+_70329139.23-P2	IL2RG	140.89	113.8	140.89	113.8	-0.30571	367.06	710.83	1.0162	0.15476	0.84524	0.30951	0.57238	False
BEX1_-_102318658.23-P1P2|BEX1_+_102318462.23-P1P2	BEX1	355.29	307.74	355.29	307.74	-0.20664	1130.3	2189.7	1.016	0.1548	0.8452	0.30961	0.57246	False
TAGAP_+_159465927.23-P1P2|TAGAP_-_159466059.23-P1P2	TAGAP	156.2	185.04	156.2	185.04	0.24298	415.79	805.53	1.016	0.8452	0.1548	0.30961	0.57246	True
ZNF273_+_64364066.23-P1|ZNF273_-_64363676.23-P1	ZNF273	533.95	472.99	533.95	472.99	-0.17454	1858	3603.7	1.0155	0.15494	0.84506	0.30988	0.57291	False
CACNG5_-_64831532.23-P1P2|CACNG5_-_64831271.23-P1P2	CACNG5	237.88	275.09	237.88	275.09	0.20885	692.24	1342.8	1.0154	0.84505	0.15495	0.30991	0.57291	True
FFAR2_-_35939418.23-P1P2|FFAR2_+_35939234.23-P1P2	FFAR2	234.82	197.91	234.82	197.91	-0.24558	681.23	1321.8	1.0153	0.15499	0.84501	0.30997	0.57296	False
non-targeting_00447|non-targeting_03431	negative_control	336.91	290.92	336.91	290.92	-0.21107	1057.5	2052.3	1.0152	0.15501	0.84499	0.31001	0.57296	False
COX7B_-_77155002.23-P1P2|COX7B_+_77155209.23-P1P2	COX7B	36.754	24.738	36.754	24.738	-0.55272	72.189	141.06	1.0152	0.15501	0.84499	0.31002	0.57296	False
C1QTNF4_-_47615942.23-P1P2|C1QTNF4_-_47615924.23-P1P2	C1QTNF4	328.74	374.04	328.74	374.04	0.1857	1025.9	1991.7	1.015	0.84494	0.15506	0.31011	0.57307	True
TAS2R43_-_11244799.23-ENST00000531678.1|TAS2R43_+_11244563.23-ENST00000531678.1	TAS2R43	153.14	124.68	153.14	124.68	-0.2945	405.01	786.42	1.0149	0.15508	0.84492	0.31015	0.57307	False
MSTN_+_190927444.23-P1P2|MSTN_+_190927190.23-P1P2	MSTN	153.14	124.68	153.14	124.68	-0.2945	405.01	786.42	1.0149	0.15508	0.84492	0.31015	0.57307	False
BABAM1_-_17378310.23-P1P2|BABAM1_-_17378297.23-P1P2	BABAM1	397.15	346.33	397.15	346.33	-0.19698	1290.9	2508.8	1.0145	0.15518	0.84482	0.31037	0.57341	False
POU4F2_-_147560074.23-P1P2|POU4F2_-_147560113.23-P1P2	POU4F2	301.18	258.27	301.18	258.27	-0.22096	920.7	1789.9	1.0143	0.15522	0.84478	0.31045	0.57342	False
CDHR1_+_85954334.23-P1P2|CDHR1_+_85954290.23-P1P2	CDHR1	295.05	337.43	295.05	337.43	0.193	897.87	1745.6	1.0143	0.84477	0.15523	0.31046	0.57342	True
CYP2C19_+_96522699.23-P1P2|CYP2C19_-_96522944.23-P1P2	CYP2C19	80.654	61.351	80.654	61.351	-0.38913	186.32	362.28	1.0142	0.15524	0.84476	0.31047	0.57342	False
non-targeting_02444|non-targeting_03378	negative_control	99.031	77.183	99.031	77.183	-0.35553	238.67	464.06	1.0142	0.15524	0.84476	0.31048	0.57342	False
DDX46_-_134109485.23-P2|DDX46_-_134109475.23-P2	DDX46	178.66	147.44	178.66	147.44	-0.27543	487.51	948.15	1.0141	0.15527	0.84473	0.31055	0.57347	False
CCL27_+_34662545.23-P1P2|CCL27_-_34662408.23-P1P2	CCL27	463.51	407.68	463.51	407.68	-0.18471	1558.1	3030.6	1.014	0.15529	0.84471	0.31057	0.57347	False
CCDC14_-_123680052.23-P1P2|CCDC14_+_123680011.23-P1P2	CCDC14	251.15	212.75	251.15	212.75	-0.23838	737.42	1434.5	1.014	0.1553	0.8447	0.3106	0.57347	False
SIGIRR_-_414959.23-P2|SIGIRR_-_414954.23-P2	SIGIRR	254.21	292.9	254.21	292.9	0.20361	748.27	1455.8	1.0139	0.84468	0.15532	0.31064	0.57347	True
LARP7_-_113558655.23-P1P2|LARP7_+_113558646.23-P1P2	LARP7	441.05	386.9	441.05	386.9	-0.1885	1465.7	2851.9	1.0138	0.15533	0.84467	0.31066	0.57347	False
STON1_+_48757297.23-P1P2|STON1_-_48757412.23-P1P2	STON1	142.93	170.2	142.93	170.2	0.25028	371.73	723.33	1.0138	0.84467	0.15533	0.31067	0.57347	True
non-targeting_00050|non-targeting_03642	negative_control	319.55	275.09	319.55	275.09	-0.21544	988.64	1924	1.0138	0.15535	0.84465	0.3107	0.57348	False
SDHD_-_111957602.23-P1P2|SDHD_+_111957583.23-P1P2	SDHD	119.45	94.994	119.45	94.994	-0.32741	299.04	582.07	1.0137	0.15537	0.84463	0.31074	0.57351	False
CHD3_-_7788142.23-P1P2|CHD3_-_7788148.23-P1P2	CHD3	206.23	172.18	206.23	172.18	-0.25898	579.79	1128.7	1.0136	0.15539	0.84461	0.31078	0.57353	False
CNOT6_-_179921641.23-P1P2|CNOT6_-_179921630.23-P1P2	CNOT6	364.48	412.63	364.48	412.63	0.17857	1159.5	2259.1	1.0132	0.84451	0.15549	0.31098	0.57384	True
FBXO32_-_124553401.23-P1P2|FBXO32_-_124553396.23-P1P2	FBXO32	686.07	756.99	686.07	756.99	0.14171	2514.4	4900	1.0131	0.84449	0.15551	0.31103	0.57386	True
SPATA2_+_48531987.23-P1P2|SPATA2_-_48531996.23-P1P2	SPATA2	623.8	690.69	623.8	690.69	0.14674	2237.4	4360.2	1.013	0.84448	0.15552	0.31104	0.57386	True
LACTBL1_-_23291716.23-ENST00000426928.2|LACTBL1_+_23291823.23-ENST00000426928.2	LACTBL1	302.2	259.26	302.2	259.26	-0.22033	922.05	1797.3	1.0129	0.15555	0.84445	0.31109	0.57386	False
ENOSF1_+_712611.23-P1P2|ENOSF1_-_712631.23-P1P2	ENOSF1	302.2	259.26	302.2	259.26	-0.22033	922.05	1797.3	1.0129	0.15555	0.84445	0.31109	0.57386	False
KRT71_-_52946898.23-P1P2|KRT71_+_52946683.23-P1P2	KRT71	320.58	276.08	320.58	276.08	-0.21487	990.04	1931.5	1.0125	0.15565	0.84435	0.3113	0.57419	False
USP51_+_55515461.23-P1P2|USP51_+_55515494.23-P1P2	USP51	150.08	178.11	150.08	178.11	0.24559	393.01	767.39	1.0121	0.84425	0.15575	0.31151	0.57449	True
SND1_-_127292237.23-P1P2|SND1_-_127292228.23-P1P2	SND1	382.85	432.42	382.85	432.42	0.17522	1228.6	2399	1.0121	0.84424	0.15576	0.31151	0.57449	True
HIST1H3H_+_27777997.23-ENST00000369163.2|HIST1H3H_-_27777849.23-ENST00000369163.2	HIST1H3H	59.215	75.204	59.215	75.204	0.33975	127.83	249.79	1.0117	0.84414	0.15586	0.31172	0.57467	True
MYLK2_+_30407241.23-P1P2|MYLK2_+_30407165.23-P1P2	MYLK2	236.86	199.88	236.86	199.88	-0.24374	683.55	1335.8	1.0117	0.15585	0.84415	0.3117	0.57467	False
ZNF446_+_58987548.23-P1P2|ZNF446_+_58987577.23-P1P2	ZNF446	236.86	199.88	236.86	199.88	-0.24374	683.55	1335.8	1.0117	0.15585	0.84415	0.3117	0.57467	False
C15orf48_+_45722849.23-P1P2|C15orf48_+_45722838.23-P1P2	C15orf48	359.37	311.7	359.37	311.7	-0.2047	1136.3	2220.5	1.0116	0.15585	0.84415	0.31171	0.57467	False
GET4_+_916235.23-P1P2|GET4_-_916288.23-P1P2	GET4	1126.1	1030.1	1126.1	1030.1	-0.12843	4608.2	9008.6	1.0115	0.1559	0.8441	0.31179	0.57474	False
CDADC1_+_49822277.23-P1P2|CDADC1_+_49822283.23-P1P2	CDADC1	285.86	244.41	285.86	244.41	-0.22515	859.08	1679.6	1.0114	0.15591	0.84409	0.31181	0.57474	False
KIAA1239_-_37245852.23-P1P2|KIAA1239_-_37245818.23-P1P2	KIAA1239	296.07	338.42	296.07	338.42	0.19224	896.54	1753	1.0114	0.84408	0.15592	0.31184	0.57474	True
NENF_+_212606283.23-P1P2|NENF_-_212606499.23-P1P2	NENF	247.07	284.98	247.07	284.98	0.2052	718.79	1406.2	1.0111	0.84402	0.15598	0.31196	0.57492	True
RUSC1-AS1_-_155290256.23-P1|RUSC1-AS1_-_155290210.23-P1	RUSC1-AS1	208.27	242.43	208.27	242.43	0.21815	583.51	1142.3	1.0108	0.84393	0.15607	0.31213	0.57518	True
SV2C_-_75379288.23-P1P2|SV2C_-_75379271.23-P1P2	SV2C	263.4	302.79	263.4	302.79	0.20036	775.86	1520.2	1.0103	0.84383	0.15617	0.31234	0.57552	True
KRT40_-_39140491.23-P1|KRT40_-_39140381.23-P1	KRT40	322.62	278.06	322.62	278.06	-0.21373	992.83	1946.5	1.01	0.15625	0.84375	0.31249	0.57574	False
non-targeting_01242|non-targeting_03173	negative_control	167.43	137.54	167.43	137.54	-0.28184	446.72	876.31	1.0097	0.15631	0.84369	0.31263	0.57595	False
LPPR3_+_815774.23-P1P2|LPPR3_-_815729.23-P1P2	LPPR3	208.27	174.16	208.27	174.16	-0.25674	581.94	1142.3	1.0094	0.15639	0.84361	0.31279	0.57618	False
TAF1D_-_93474665.23-P1|TAF1D_+_93474608.23-P1	TAF1D	50.026	35.623	50.026	35.623	-0.47849	103.73	204.02	1.0092	0.15645	0.84355	0.31289	0.57622	False
KL_+_33590620.23-P1P2|KL_+_33590760.23-P1P2	KL	357.33	404.72	357.33	404.72	0.17918	1122.7	2205.1	1.0091	0.84354	0.15646	0.31292	0.57622	True
PCSK9_+_55505255.23-P1P2|PCSK9_-_55505272.23-P1P2	PCSK9	270.55	230.56	270.55	230.56	-0.22983	799.6	1570.6	1.0091	0.15647	0.84353	0.31294	0.57622	False
GPR101_+_136113327.23-P1P2|GPR101_-_136113337.23-P1P2	GPR101	270.55	230.56	270.55	230.56	-0.22983	799.6	1570.6	1.0091	0.15647	0.84353	0.31294	0.57622	False
KIF2B_-_51900281.23-P1P2|KIF2B_-_51900358.23-P1P2	KIF2B	270.55	230.56	270.55	230.56	-0.22983	799.6	1570.6	1.0091	0.15647	0.84353	0.31294	0.57622	False
