sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
PCDHB5_-_140515019.23-P1P2|PCDHB5_-_140514902.23-P1P2	PCDHB5	1981.7/1438.5/2170.8	1165/1520.6/2136.5	1981.7	1520.6	-0.38194	1.6544e+05	2.0354e+05	1.0222	0.15334	0.84666	0.30668	0.65574	False
CCDC85B_+_65658109.23-P1P2|CCDC85B_+_65658193.23-P1P2	CCDC85B	1984.6/2036.9/1011.4	1523.1/1720.5/1425.6	1984.6	1523.1	-0.38162	4.7489e+05	2.0383e+05	1.0222	0.15334	0.84666	0.30668	0.65574	False
SLC22A2_-_160679848.23-P1P2|SLC22A2_-_160679778.23-P1P2	SLC22A2	2297.6/2661.1/2644.4	2111.8/2090.5/2841.9	2644.4	2111.8	-0.32433	60280	2.716e+05	1.022	0.1534	0.8466	0.3068	0.65574	False
HARS2_+_140071236.23-P1P2|HARS2_+_140071077.23-P1P2	HARS2	659.95/1171/1483.9	1564.8/1525.3/1207.7	1171	1525.3	0.38113	1.7953e+05	1.2027e+05	1.0218	0.84651	0.15349	0.30698	0.65592	True
KCNAB2_-_6052774.23-P2|KCNAB2_-_6052813.23-P2	KCNAB2	2560.8/2717.4/2995	2177.6/2553.3/2028.5	2717.4	2177.6	-0.31935	50784	2.791e+05	1.0218	0.15345	0.84655	0.30689	0.65586	False
KIAA1191_+_175788765.23-P1P2|KIAA1191_-_175788756.23-P1P2	KIAA1191	2478.1/2096.3/2131.7	2337.3/1577.7/1653.6	2131.7	1653.6	-0.36614	60639	2.1894e+05	1.0216	0.15348	0.84652	0.30695	0.65592	False
NXPH3_-_47653273.23-P1P2|NXPH3_+_47653230.23-P1P2	NXPH3	400.48/526.43/521.48	757.88/258.19/953.77	521.48	757.88	0.53849	7332.6	53560	1.0215	0.8446	0.1554	0.31081	0.65904	True
R3HDM1_-_136343989.23-P2|R3HDM1_+_136343942.23-P2	R3HDM1	1113.1/966.81/538.9	646.18/597.28/872.52	966.81	646.18	-0.58056	1.0225e+05	99299	1.0213	0.15355	0.84645	0.3071	0.6561	False
non-targeting_02310|non-targeting_00883	negative_control	1303/1562.8/1000.5	1676.5/1354/1969.4	1303	1676.5	0.36341	79511	1.3383e+05	1.0211	0.84637	0.15363	0.30727	0.65619	True
SAMD3_+_130544073.23-P1|SAMD3_-_130544035.23-P1	SAMD3	1724.1/2314.6/1248.7	1185.9/1294.5/1458.8	1724.1	1294.5	-0.41321	2.873e+05	1.7708e+05	1.0211	0.15361	0.84639	0.30723	0.65619	False
CEBPE_+_23588207.23-P1P2|CEBPE_+_23588232.23-P1P2	CEBPE	2213/2301.3/3014.6	1822.7/1804.9/1548.4	2301.3	1804.9	-0.35031	2.5831e+05	2.3636e+05	1.0209	0.15365	0.84635	0.3073	0.65619	False
SLC4A2_+_150759734.23-P2|SLC4A2_+_150759720.23-P2	SLC4A2	2467.8/2116.7/1272.7	2177.6/1640.7/1600.1	2116.7	1640.7	-0.36725	4.1779e+05	2.174e+05	1.0207	0.15369	0.84631	0.30738	0.65619	False
DLST_-_75348827.23-P1P2|DLST_+_75348636.23-P1P2	DLST	1433.7/1002/1268.3	972.92/377.17/900.22	1268.3	900.22	-0.49411	49129	1.3027e+05	1.0207	0.1537	0.8463	0.3074	0.65619	False
PERP_+_138428287.23-P1P2|PERP_-_138428298.23-P1P2	PERP	2059.8/2272.3/2071.8	2910.4/2542.6/2091.3	2071.8	2542.6	0.29531	20179	2.1279e+05	1.0207	0.8463	0.1537	0.30741	0.65619	True
EMP1_+_13349783.23-P1P2|EMP1_+_13349713.23-P1P2	EMP1	915.66/2508.5/1699.4	1067.9/1273.1/1325.9	1699.4	1273.1	-0.41645	6.3448e+05	1.7455e+05	1.0206	0.15372	0.84628	0.30744	0.65619	False
PCTP_-_53828494.23-P1P2|PCTP_+_53828474.23-P1P2	PCTP	2839.1/4096.4/2377.7	1789.3/2288/3529.8	2839.1	2288	-0.31124	8.9687e+05	2.916e+05	1.0206	0.15372	0.84628	0.30745	0.65619	False
FDFT1_+_11666015.23-P2|FDFT1_-_11665998.23-P2	FDFT1	2632.3/671.92/1755	2561.8/1821.6/2188.2	1755	2188.2	0.31815	9.7134e+05	1.8025e+05	1.0205	0.84625	0.15375	0.30751	0.6562	True
GPR15_+_98250851.23-P1P2|GPR15_-_98250860.23-P1P2	GPR15	2118/1282.8/1921.5	1506.4/1468.2/1385.9	1921.5	1468.2	-0.38797	2.2329e+05	1.9736e+05	1.0205	0.15376	0.84624	0.30751	0.6562	False
GMFB_+_54955673.23-P1P2|GMFB_+_54955714.23-P1P2	GMFB	2633.2/2330.2/1670	1831/1959.6/1537.3	2330.2	1831	-0.34764	2.6381e+05	2.3933e+05	1.0204	0.15377	0.84623	0.30755	0.65622	False
BCL2L2_-_23776088.23-P1P2|BCL2L2_-_23776094.23-P1P2	BCL2L2	1382.9/1622.3/1915	2038.8/673.43/2238.1	1622.3	2038.8	0.32947	71497	1.6662e+05	1.0202	0.84619	0.15381	0.30763	0.65622	True
NLRP6_-_279439.23-P1P2|NLRP6_+_279655.23-P1P2	NLRP6	2600.3/4061.2/2556.2	3127.6/1965.5/3994.2	2600.3	3127.6	0.26625	1.0681e+06	2.6707e+05	1.0202	0.84618	0.15382	0.30763	0.65622	True
MEOX1_-_41739261.23-P1P2|MEOX1_+_41739143.23-P1P2	MEOX1	2581.5/2045.5/2212.2	2698.5/1350.4/2882.5	2212.2	2698.5	0.28655	82094	2.2721e+05	1.0202	0.84618	0.15382	0.30764	0.65622	True
CACNA1E_-_181452024.23-P1P2|CACNA1E_-_181452056.23-P1P2	CACNA1E	2460.2/2406.9/2991.7	2511.6/3300.5/2973	2460.2	2973	0.27303	1.4266e+05	2.5269e+05	1.0201	0.84616	0.15384	0.30769	0.65624	True
ARHGEF1_-_42388477.23-P2|ARHGEF1_-_42388487.23-P2	ARHGEF1	8773/7365.3/8724.8	7759.4/8642.7/7680.9	8724.8	7759.4	-0.16915	9.2528e+05	8.961e+05	1.0198	0.15391	0.84609	0.30781	0.65645	False
non-targeting_03514|non-targeting_00735	negative_control	413.64/549.11/593.34	809.03/323.63/791.27	549.11	791.27	0.52627	10153	56398	1.0197	0.84445	0.15555	0.31111	0.65926	True
WNT1_+_49372303.23-P2|WNT1_+_49372263.23-P2	WNT1	1045.4/750.92/697.85	1355/809.06/1034.1	750.92	1034.1	0.46111	44766	77125	1.0197	0.84553	0.15447	0.30894	0.65756	True
FAM210A_+_13726529.23-P1P2|FAM210A_+_13726532.23-P1P2	FAM210A	223.74/369.98/765.35	505.25/568.72/672.16	369.98	568.72	0.61891	88850	38000	1.0195	0.84145	0.15855	0.31711	0.66399	True
CHMP4C_+_82644748.23-P1P2|CHMP4C_+_82644753.23-P1P2	CHMP4C	2360.6/2185.5/1930.2	1462.5/1895.4/1702.6	2185.5	1702.6	-0.36006	47905	2.2447e+05	1.0193	0.15403	0.84597	0.30806	0.6569	False
OR6K6_-_158724713.23-ENST00000368144.2|OR6K6_-_158724759.23-ENST00000368144.2	OR6K6	1986.4/1724.8/2635.7	1807/2847.2/2446.7	1986.4	2446.7	0.30054	2.4502e+05	2.0402e+05	1.0191	0.84592	0.15408	0.30816	0.65694	True
OR52A1_-_5207557.23-ENST00000380367.1|OR52A1_-_5207385.23-ENST00000380367.1	OR52A1	919.42/978.54/948.25	100.22/1434.9/631.54	948.25	631.54	-0.58564	874.39	97392	1.0191	0.15408	0.84592	0.30817	0.65694	False
PLCH2_-_2407789.23-P2|PLCH2_-_2407801.23-P2	PLCH2	1323.7/1186.6/1444.7	925.95/948.27/964.85	1323.7	948.27	-0.48073	16716	1.3595e+05	1.0187	0.15417	0.84583	0.30835	0.65719	False
PSMC3IP_-_40729575.23-P1P2|PSMC3IP_+_40729706.23-P1P2	PSMC3IP	1530.5/1384.5/1845.3	1655.6/2165.4/1934.3	1530.5	1934.3	0.33763	60218	1.5719e+05	1.0185	0.84578	0.15422	0.30844	0.65727	True
MORC1_-_108836936.23-P1P2|MORC1_-_108836955.23-P1P2	MORC1	1227.8/1582.4/1124.6	866.44/249.86/1168	1227.8	866.44	-0.50237	68203	1.261e+05	1.0185	0.15422	0.84578	0.30845	0.65727	False
GLT8D1_-_52739772.23-P1P2|GLT8D1_+_52739717.23-P1P2	GLT8D1	3960.6/3492.6/3190.9	5474.3/4102.4/4054.2	3492.6	4102.4	0.23213	1.5504e+05	3.5871e+05	1.0183	0.84573	0.15427	0.30854	0.65741	True
SPANXN4_+_142113756.23-P1P2|SPANXN4_+_142113718.23-P1P2	SPANXN4	942.92/963.68/2302.6	1284/1916.8/1022.1	963.68	1284	0.41366	8.9654e+05	98977	1.0182	0.84554	0.15446	0.30893	0.65756	True
NDST2_-_75570949.23-P1P2|NDST2_+_75571332.23-P1P2	NDST2	1715.7/2300.5/1940	2094.1/1062.5/1485.6	1940	1485.6	-0.38483	90122	1.9926e+05	1.0181	0.15431	0.84569	0.30862	0.65752	False
FBXL17_+_107717485.23-P1P2|FBXL17_-_107717412.23-P1P2	FBXL17	1049.2/171.3/679.34	854.96/948.27/1147.7	679.34	948.27	0.48056	1.9743e+05	69774	1.0181	0.8449	0.1551	0.3102	0.65838	True
ZNF138_+_64254852.23-P1P2|ZNF138_+_64254835.23-P1P2	ZNF138	1205.2/1095.1/733.78	1484.4/754.33/600.14	1095.1	754.33	-0.53718	71337	1.1247e+05	1.018	0.15434	0.84566	0.30868	0.65756	False
GP2_-_20337744.23-P2|GP2_-_20337749.23-P2	GP2	651.49/1138.9/1729.9	791.28/780.51/1018.4	1138.9	791.28	-0.52481	2.9344e+05	1.1697e+05	1.0179	0.15436	0.84564	0.30872	0.65756	False
LRP4_+_46940078.23-P1P2|LRP4_+_46940093.23-P1P2	LRP4	2854.1/2270.7/3198.6	3405.2/2012/3407.9	2854.1	3405.2	0.25461	2.2949e+05	2.9314e+05	1.0178	0.84562	0.15438	0.30876	0.65756	True
KCNS3_-_18059939.23-P1P2|KCNS3_+_18060165.23-P1P2	KCNS3	2495/1789.7/1830.1	1918.7/2271.3/2737.6	1830.1	2271.3	0.31147	2.2189e+05	1.8796e+05	1.0177	0.8456	0.1544	0.3088	0.65756	True
WFIKKN1_-_680994.23-P1P2|WFIKKN1_+_681053.23-P1P2	WFIKKN1	2797.7/3613/1973.8	3720.5/3279.1/3343.3	2797.7	3343.3	0.25691	6.7178e+05	2.8735e+05	1.0177	0.84558	0.15442	0.30883	0.65756	True
HMGXB4_-_35653556.23-P1P2|HMGXB4_-_35653550.23-P1P2	HMGXB4	1588.8/2210.5/3258.4	2695.4/2891.2/2444	2210.5	2695.4	0.28598	7.4236e+05	2.2704e+05	1.0176	0.84556	0.15444	0.30888	0.65756	True
C16orf90_-_3545439.23-P1P2|C16orf90_-_3545435.23-P1P2	C16orf90	2202.7/2347.4/2008.6	2005.3/2686.6/3142.9	2202.7	2686.6	0.2864	29299	2.2623e+05	1.0174	0.84552	0.15448	0.30896	0.65756	True
TH_+_2192978.23-P1|TH_-_2192974.23-P1	TH	1673.4/1691.1/1002.7	1251.6/2044.1/574.29	1673.4	1251.6	-0.41865	2.2507e+05	1.7187e+05	1.0174	0.15449	0.84551	0.30898	0.65756	False
LCA5L_+_40817655.23-P1P2|LCA5L_+_40817643.23-P1P2	LCA5L	1923.4/2453/3439.2	2963.7/4421.3/2681.3	2453	2963.7	0.27273	6.2648e+05	2.5194e+05	1.0174	0.84551	0.15449	0.30898	0.65756	True
PNPLA8_-_108166497.23-P1P2|PNPLA8_-_108166506.23-P1P2	PNPLA8	1659.3/2355.2/2753.3	2003.3/1854.9/1191.1	2355.2	1854.9	-0.34436	3.214e+05	2.419e+05	1.0173	0.15451	0.84549	0.30902	0.65758	False
SRY_-_2655679.23-P1P2|SRY_-_2655657.23-P1P2	SRY	748.32/700.08/1405.5	1030.3/743.63/1396	748.32	1030.3	0.46086	2.1711e+05	76858	1.0173	0.84495	0.15505	0.31011	0.65838	True
non-targeting_01341|non-targeting_02425	negative_control	1550.2/1467.4/1406.6	2232.9/1799/1862.3	1467.4	1862.3	0.34359	5278.8	1.5072e+05	1.0171	0.84544	0.15456	0.30911	0.6577	True
CFL1_+_65625628.23-P1P2|CFL1_-_65625654.23-P1P2	CFL1	209.64/1.5644/209.03	358.06/903.06/300.07	209.03	358.06	0.77364	21521	21469	1.0171	0.83259	0.16741	0.33482	0.6788	True
TREML4_-_41196285.23-P1P2|TREML4_+_41196765.23-P1P2	TREML4	1589.7/1685.7/2703.2	2752.8/1887/2108.8	1685.7	2108.8	0.32295	5.2232e+05	1.7313e+05	1.017	0.84542	0.15458	0.30917	0.6577	True
ANKRD44_-_198062864.23-ENST00000328737.2|ANKRD44_-_198062882.23-ENST00000328737.2	ANKRD44	2430.2/1435.3/1976	1517.8/2065.5/1469	1976	1517.8	-0.38032	2.4928e+05	2.0295e+05	1.017	0.15459	0.84541	0.30917	0.6577	False
PPAT_-_57301766.23-P1P2|PPAT_-_57301411.23-P1P2	PPAT	368.52/335.57/469.23	924.9/566.34/431.18	368.52	566.34	0.61857	5613.8	37850	1.0168	0.84075	0.15925	0.3185	0.6645	True
"MAGEA2_-_151922030.23-ENST00000370284.1,ENST00000393872.3,ENST00000393876.1,ENST00000543232.1|MAGEA2_-_151922027.23-ENST00000370284.1,ENST00000393872.3,ENST00000393876.1,ENST00000543232.1"	MAGEA2	3435.1/2658.7/3256.3	2668.2/4739/2475.4	3256.3	2668.2	-0.28724	1.9453e+05	3.3444e+05	1.0168	0.15462	0.84538	0.30924	0.65775	False
IPP_+_46216294.23-P1P2|IPP_+_46216283.23-P1P2	IPP	4614/4741/4772.8	5518.1/5450.5/3597.2	4741	5450.5	0.20116	8564.4	4.8693e+05	1.0168	0.84537	0.15463	0.30926	0.65775	True
ITPR1_-_4535229.23-P1P2|ITPR1_-_4535295.23-P1P2	ITPR1	1397/2212.1/2397.3	2893.7/1492/1727.5	2212.1	1727.5	-0.35654	3.4934e+05	2.272e+05	1.0167	0.15466	0.84534	0.30932	0.65781	False
non-targeting_01865|non-targeting_01665	negative_control	1885.8/1659.8/1900.9	810.07/1646.7/1438.5	1885.8	1438.5	-0.39041	25651	1.9369e+05	1.0165	0.1547	0.8453	0.3094	0.65791	False
EPS8L1_-_55587259.23-P1|EPS8L1_-_55587300.23-P1	EPS8L1	753.02/550.67/457.25	1261/792.41/741.41	550.67	792.41	0.52425	24836	56558	1.0165	0.84368	0.15632	0.31263	0.66065	True
LRRFIP1_+_238600848.23-P1P2|LRRFIP1_+_238600864.23-P1P2	LRRFIP1	3133.4/2669.7/2918.8	2628.6/4756.8/3475.3	2918.8	3475.3	0.25169	54049	2.9978e+05	1.0164	0.84529	0.15471	0.30942	0.65791	True
GPATCH11_-_37311694.23-P1P2|GPATCH11_-_37311729.23-P1P2	GPATCH11	1484.4/1663.8/1676.6	1643.1/2512.9/2083.9	1663.8	2083.9	0.32466	16163	1.7088e+05	1.0163	0.84526	0.15474	0.30948	0.65796	True
ACRBP_+_6756569.23-P1P2|ACRBP_+_6756572.23-P1P2	ACRBP	1985.5/930.04/1353.2	2533.6/1443.2/1732.1	1353.2	1732.1	0.35588	2.8942e+05	1.3899e+05	1.0162	0.84522	0.15478	0.30956	0.65806	True
RFWD2_-_176175915.23-P1P2|RFWD2_-_176175764.23-P1P2	RFWD2	1016.2/1010.6/1547	1344.6/2800.8/1095	1016.2	1344.6	0.40353	1.4088e+05	1.0438e+05	1.0162	0.8451	0.1549	0.30979	0.65832	True
SCNN1D_+_1217412.23-P2|SCNN1D_+_1217435.23-P2	SCNN1D	871.47/1584.8/722.89	1175.4/903.06/1327.7	871.47	1175.4	0.43125	2.6542e+05	89507	1.016	0.84491	0.15509	0.31018	0.65838	True
RAP2C_+_131353248.23-P1P2|RAP2C_+_131353204.23-P1P2	RAP2C	1171.4/1912.5/2119.7	1475/1462.3/1437.6	1912.5	1462.3	-0.38702	2.961e+05	1.9643e+05	1.0159	0.15484	0.84516	0.30968	0.65826	False
PCID2_-_113841577.23-P2|PCID2_-_113841606.23-P2	PCID2	862.07/1235.9/938.45	1024.1/1749/1253.8	938.45	1253.8	0.41761	47151	96386	1.0159	0.84496	0.15504	0.31008	0.65838	True
ACD_-_67694143.23-P1P2|ACD_+_67694124.23-P1P2	ACD	180.5/333.22/698.94	390.42/521.13/839.28	333.22	521.13	0.64362	78537	34224	1.0158	0.83937	0.16063	0.32126	0.66673	True
KLK14_-_51586132.23-P1P2|KLK14_-_51586092.23-P1P2	KLK14	1635.8/2258.2/1045.1	1149.3/1219.5/1280.6	1635.8	1219.5	-0.42333	3.6815e+05	1.6801e+05	1.0156	0.15491	0.84509	0.30982	0.65832	False
PAX4_+_127255721.23-ENST00000341640.2|PAX4_+_127255680.23-ENST00000341640.2	PAX4	2486.6/2897.3/1424	2573.2/3075.6/2999.8	2486.6	2999.8	0.27061	6.4887e+05	2.5539e+05	1.0156	0.84508	0.15492	0.30983	0.65832	True
RGL4_+_24030368.23-P2|RGL4_+_24030384.23-P2	RGL4	2034.4/2566.4/1905.2	3168.3/2498.6/1976.8	2034.4	2498.6	0.29639	1.4988e+05	2.0895e+05	1.0155	0.84507	0.15493	0.30986	0.65832	True
MICB_-_31465967.23-P1|MICB_+_31466034.23-P1	MICB	1448.7/1569.9/1218.2	1840.4/975.64/2680.3	1448.7	1840.4	0.34506	33898	1.4879e+05	1.0155	0.84505	0.15495	0.30989	0.65832	True
OR5AC2_+_97806082.23-ENST00000358642.2|OR5AC2_+_97806245.23-ENST00000358642.2	OR5AC2	2453.7/1293.8/2362.5	2460.5/2862.7/2933.3	2362.5	2862.7	0.27696	5.752e+05	2.4264e+05	1.0155	0.84506	0.15494	0.30989	0.65832	True
PARVB_+_44420216.23-P1P2|PARVB_-_44420173.23-P1P2	PARVB	2298.5/2854.3/3229.1	2746.5/2242.8/2304.6	2854.3	2304.6	-0.30852	2.2465e+05	2.9316e+05	1.0153	0.15498	0.84502	0.30997	0.65838	False
RNF145_-_158634849.23-P2|RNF145_-_158634666.23-P2	RNF145	2412.3/1531.6/1685.3	2107.7/3003.1/2024.8	1685.3	2107.7	0.32247	2.7609e+05	1.7309e+05	1.0152	0.84499	0.15501	0.31003	0.65838	True
C5orf30_+_102594537.23-P1P2|C5orf30_+_102594501.23-P1P2	C5orf30	3138.1/2486.6/2746.8	3073.3/2130.9/2207.6	2746.8	2207.6	-0.31512	1.1039e+05	2.8211e+05	1.0151	0.15503	0.84497	0.31006	0.65838	False
LGI1_+_95517713.23-P1P2|LGI1_+_95517698.23-P1P2	LGI1	1171.4/589.78/1611.3	1093/2407/1523.4	1171.4	1523.4	0.37886	2.6587e+05	1.2031e+05	1.0151	0.8449	0.1551	0.31019	0.65838	True
PLP1_-_103031832.23-P1P2|PLP1_+_103031842.23-P1P2	PLP1	3102.3/2183.1/2879.6	1670.3/2872.2/2327.6	2879.6	2327.6	-0.30688	2.6733e+05	2.9576e+05	1.0149	0.15507	0.84493	0.31014	0.65838	False
IFNA13_+_21368002.23-ENST00000449498.1|IFNA13_-_21368030.23-ENST00000449498.1	IFNA13	1192/1725.5/1120.3	844.52/785.27/837.43	1192	837.43	-0.50889	1.4489e+05	1.2243e+05	1.0146	0.15514	0.84486	0.31028	0.65849	False
DOK5_-_53092307.23-P1P2|DOK5_-_53092280.23-P1P2	DOK5	2708.4/3311.9/3744	2720.4/2365.3/3376.5	3311.9	2720.4	-0.28372	2.7544e+05	3.4015e+05	1.0141	0.15527	0.84473	0.31054	0.65891	False
RAB25_+_156030993.23-P1P2|RAB25_+_156031019.23-P1P2	RAB25	1779.6/1038/1367.4	987.54/587.76/1626.9	1367.4	987.54	-0.46912	1.3922e+05	1.4044e+05	1.0141	0.15527	0.84473	0.31055	0.65891	False
GRIN2D_-_48917356.23-P1P2|GRIN2D_-_48917359.23-P1P2	GRIN2D	2882.4/2272.3/1449	2762.2/2616.4/3161.4	2272.3	2762.2	0.28154	5.2496e+05	2.3338e+05	1.014	0.84471	0.15529	0.31057	0.65891	True
SYT6_-_114695560.23-P1P2|SYT6_-_114695481.23-P1P2	SYT6	2932.2/4774.6/3244.3	3192.3/2323.7/2659.1	3244.3	2659.1	-0.28687	1.2196e+06	3.3321e+05	1.0138	0.15535	0.84465	0.31069	0.65904	False
GLRX5_-_96001406.23-P1P2|GLRX5_-_96001390.23-P1P2	GLRX5	1997.7/3186.7/1895.4	1694.3/3005.4/2456.9	1997.7	2456.9	0.29835	7.1209e+05	2.0518e+05	1.0137	0.84464	0.15536	0.31072	0.65904	True
PTPRU_-_29563225.23-P1|PTPRU_-_29563092.23-P1	PTPRU	2931.2/2736.9/1625.4	2199.5/2441.5/1979.6	2736.9	2199.5	-0.31525	6.3662e+05	2.811e+05	1.0136	0.15538	0.84462	0.31075	0.65904	False
TXNDC15_+_134210094.23-P1P2|TXNDC15_+_134210130.23-P1P2	TXNDC15	1408.3/1933.6/2925.3	2385.3/2378.4/2709.9	1933.6	2385.3	0.30275	6.2972e+05	1.986e+05	1.0136	0.84462	0.15538	0.31076	0.65904	True
KLRC1_+_10606620.23-P2|KLRC1_-_10606701.23-P2	KLRC1	1084.9/1665.3/1559	1153.5/891.16/1211.4	1559	1153.5	-0.43426	1.1805e+05	1.6012e+05	1.0135	0.15541	0.84459	0.31082	0.65904	False
GLTSCR1_+_48111578.23-P1P2|GLTSCR1_-_48111485.23-P1P2	GLTSCR1	2008.1/2919.2/1831.2	2486.6/1547.9/1314.8	2008.1	1547.9	-0.37525	4.3073e+05	2.0624e+05	1.0132	0.15548	0.84452	0.31096	0.65919	False
METTL16_+_2415104.23-P1P2|METTL16_+_2415138.23-P1P2	METTL16	1529.5/941/1379.4	2322.7/1678.8/1760.7	1379.4	1760.7	0.35194	1.0736e+05	1.4167e+05	1.0132	0.8445	0.1555	0.311	0.65919	True
CD6_-_60739159.23-P1P2|CD6_-_60739189.23-P1P2	CD6	2266.6/2566.4/1788.7	1777.8/1453.9/1892.8	2266.6	1777.8	-0.35027	1.5913e+05	2.328e+05	1.0131	0.15551	0.84449	0.31101	0.65919	False
ARRDC3_-_90679136.23-P1P2|ARRDC3_+_90679122.23-P1P2	ARRDC3	1701.6/3695.9/2671.6	2141.1/2505.7/1409.9	2671.6	2141.1	-0.31927	9.9509e+05	2.744e+05	1.0129	0.15555	0.84445	0.31111	0.65926	False
non-targeting_02006|non-targeting_02722	negative_control	1739.2/2251.2/1631.9	1311.1/1632.4/876.21	1739.2	1311.1	-0.40731	1.3682e+05	1.7863e+05	1.0128	0.15557	0.84443	0.31114	0.65926	False
LIPK_-_90484305.23-ENST00000404190.1|LIPK_-_90484343.23-ENST00000404190.1	LIPK	998.39/1005.9/499.71	1322.6/1252.9/2025.7	998.39	1322.6	0.40539	1.2437e+05	1.0254e+05	1.0126	0.84422	0.15578	0.31155	0.65979	True
CEP72_-_612462.23-P1P2|CEP72_-_612479.23-P1P2	CEP72	2163.2/2203.5/2014.1	1685.9/1252.9/1813.4	2163.2	1685.9	-0.35943	11927	2.2217e+05	1.0125	0.15564	0.84436	0.31128	0.65949	False
DRD2_+_113345743.23-P1P2|DRD2_-_113346115.23-P1P2	DRD2	2750.7/3172.6/2902.4	3605.7/3276.7/3455	2902.4	3455	0.25133	48008	2.981e+05	1.012	0.84423	0.15577	0.31154	0.65979	True
non-targeting_01399|non-targeting_00303	negative_control	1541.8/594.48/1955.3	1376.9/1987/1944.5	1541.8	1944.5	0.3346	5.3418e+05	1.5835e+05	1.012	0.84422	0.15578	0.31156	0.65979	True
RHOA_-_49449352.23-P1P2|RHOA_-_49449413.23-P1P2	RHOA	1350.9/1187.4/1060.4	1429.1/1540.8/1705.3	1187.4	1540.8	0.3756	21437	1.2195e+05	1.012	0.84417	0.15583	0.31166	0.65979	True
ADNP_+_49547361.23-P1P2|ADNP_-_49547707.23-P1P2	ADNP	1935.7/1282.8/1502.4	1899.9/1057.7/2153.1	1502.4	1899.9	0.33847	1.1797e+05	1.5431e+05	1.012	0.84421	0.15579	0.31157	0.65979	True
LIN37_-_36239516.23-P1P2|LIN37_-_36239505.23-P1P2	LIN37	3350.5/3738.2/2824.1	1869.6/3517/2757	3350.5	2757	-0.28121	2.1371e+05	3.4412e+05	1.0118	0.15581	0.84419	0.31163	0.65979	False
ITPRIPL1_-_96991116.23-P1P2|ITPRIPL1_+_96991085.23-P1P2	ITPRIPL1	2118/1977.4/2189.4	2589.9/2012/3223.2	2118	2589.9	0.29006	12431	2.1754e+05	1.0117	0.84417	0.15583	0.31166	0.65979	True
non-targeting_00314|non-targeting_02555	negative_control	1635.8/2079.9/1896.5	1450/879.26/1674.9	1896.5	1450	-0.38706	50804	1.9478e+05	1.0117	0.15583	0.84417	0.31167	0.65979	False
HCN1_+_45696399.23-P1P2|HCN1_+_45696423.23-P1P2	HCN1	2264.7/1360.3/2195.9	1368.6/2420.1/1715.5	2195.9	1715.5	-0.356	3.5151e+05	2.2553e+05	1.0116	0.15587	0.84413	0.31174	0.65988	False
HTATSF1_-_135579420.23-P1P2|HTATSF1_-_135579440.23-P1P2	HTATSF1	795.33/1627.8/1208.4	1564.8/2324.9/1429.3	1208.4	1564.8	0.37257	1.7325e+05	1.2412e+05	1.0116	0.84408	0.15592	0.31184	0.65994	True
GLT6D1_-_138531351.23-ENST00000371763.1|GLT6D1_-_138531193.23-ENST00000371763.1	GLT6D1	2056.9/1175.7/1822.5	1296.5/1384.9/2227	1822.5	1384.9	-0.39583	2.3667e+05	1.8718e+05	1.0114	0.15592	0.84408	0.31185	0.65994	False
BLM_-_91260635.23-P1P2|BLM_-_91260700.23-P1P2	BLM	555.6/868.25/570.47	751.61/1453.9/815.27	570.47	815.27	0.51437	44446	58592	1.0113	0.84262	0.15738	0.31476	0.66221	True
TTN_+_179672118.23-P1|TTN_+_179672111.23-P1	TTN	2246.8/2333.3/3017.8	1971.9/1838.2/1647.2	2333.3	1838.2	-0.34389	2.3803e+05	2.3965e+05	1.0113	0.15593	0.84407	0.31186	0.65994	False
PIK3CB_+_138553747.23-P1P2|PIK3CB_+_138553708.23-P1P2	PIK3CB	7889.3/9291.8/9175.5	7057.9/8194.2/8343.9	9175.5	8194.2	-0.16317	8.3386e+05	9.4239e+05	1.0109	0.15604	0.84396	0.31208	0.66033	False
KCNA5_-_5153263.23-P1P2|KCNA5_-_5153286.23-P1P2	KCNA5	1086.8/1658.3/1897.6	1241.2/841.19/3327.6	1658.3	1241.2	-0.41765	1.9195e+05	1.7032e+05	1.0107	0.15608	0.84392	0.31216	0.66043	False
CD40LG_+_135730434.23-P1P2|CD40LG_-_135730332.23-P1P2	CD40LG	2856/2234/2674.9	2560.7/2145.2/2008.2	2674.9	2145.2	-0.31824	1.1361e+05	2.7473e+05	1.0106	0.15611	0.84389	0.31221	0.66048	False
CNPY4_-_99717305.23-P1P2|CNPY4_+_99717308.23-P1P2	CNPY4	2433/2750.2/2406	2320.6/1177.9/1927.8	2433	1927.8	-0.33558	50690	2.4989e+05	1.0105	0.15613	0.84387	0.31226	0.66051	False
MAPK10_+_87281199.23-P1P2|MAPK10_+_87281193.23-P1P2	MAPK10	1607.6/1299.2/1029.9	923.86/930.42/951	1299.2	930.42	-0.48128	83806	1.3344e+05	1.0103	0.15617	0.84383	0.31235	0.66057	False
CRADD_-_94071197.23-P1P2|CRADD_+_94071184.23-P1P2	CRADD	1665.9/1940.7/2792.5	1489.7/1840.6/1365.6	1940.7	1489.7	-0.38134	4.0057e+05	1.9932e+05	1.0102	0.1562	0.8438	0.3124	0.66057	False
